Frame,Joint,Angle (Degrees)
26,3 to 7,-77.9052429229879
26,23 to 25,53.13010235415598
26,28 to 30,60.94539590092286
26,11 to 23,-90.0
26,27 to 31,-36.02737338510361
26,25 to 27,89.169684513742
27,3 to 7,-79.38034472384487
27,23 to 25,78.69006752597979
27,28 to 30,71.56505117707799
27,11 to 23,-90.88140399658214
27,27 to 31,-29.74488129694222
27,25 to 27,87.47388308838046
28,3 to 7,-79.38034472384487
28,23 to 25,101.30993247402021
28,28 to 30,26.56505117707799
28,11 to 23,-91.73570458892839
28,27 to 31,-30.96375653207352
28,25 to 27,84.03551289874689
29,3 to 7,-73.61045966596522
29,23 to 25,90.0
29,28 to 30,26.56505117707799
29,11 to 23,-94.39870535499554
29,27 to 31,-41.98721249581666
29,25 to 27,80.53767779197439
30,3 to 7,-69.44395478041653
30,23 to 25,90.0
30,28 to 30,0.0
30,11 to 23,-91.76239102366053
30,27 to 31,-36.02737338510361
30,25 to 27,83.08877288097531
31,3 to 7,-66.37062226934319
31,23 to 25,101.30993247402021
31,28 to 30,26.56505117707799
31,11 to 23,-91.73570458892839
31,27 to 31,-28.30075576600638
31,25 to 27,84.03551289874689
32,3 to 7,-63.43494882292201
32,23 to 25,116.56505117707799
32,28 to 30,71.56505117707799
32,11 to 23,-91.73570458892839
32,27 to 31,-23.19859051364819
32,25 to 27,84.88268515002737
33,3 to 7,-69.44395478041653
33,23 to 25,116.56505117707799
33,28 to 30,63.43494882292201
33,11 to 23,-89.14490260373329
33,27 to 31,-19.65382405805331
33,25 to 27,86.63353933657021
34,3 to 7,-64.98310652189998
34,23 to 25,104.03624346792648
34,28 to 30,18.43494882292201
34,11 to 23,-89.14490260373329
34,27 to 31,-19.65382405805331
34,25 to 27,88.31531568210372
35,3 to 7,-67.38013505195957
35,23 to 25,45.0
35,28 to 30,11.309932474020213
35,11 to 23,-85.73210669970919
35,27 to 31,-39.80557109226519
35,25 to 27,89.18154453831139
36,3 to 7,-135.0
36,23 to 25,18.43494882292201
36,28 to 30,29.357753542791276
36,11 to 23,-79.93931020467704
36,27 to 31,-102.9946167919165
36,25 to 27,90.0
37,3 to 7,-78.69006752597979
37,23 to 25,18.43494882292201
37,28 to 30,28.61045966596522
37,11 to 23,-80.8376529542783
37,27 to 31,-102.52880770915151
37,25 to 27,90.83031548625802
38,3 to 7,-54.46232220802562
38,23 to 25,135.0
