Frame,Joint,Angle (Degrees)
25,15 to 21,-135.0
25,16 to 20,-104.03624346792648
25,18 to 20,116.56505117707799
25,3 to 7,-66.80140948635182
25,14 to 16,94.39870535499554
25,23 to 25,146.30993247402023
25,28 to 30,78.69006752597979
25,11 to 23,-54.46232220802562
25,27 to 31,-64.98310652189998
25,16 to 18,-90.0
25,25 to 27,102.30801581742793
26,15 to 21,-66.80140948635182
26,16 to 20,-77.47119229084849
26,18 to 20,-63.43494882292201
26,3 to 7,119.74488129694222
26,14 to 16,39.80557109226519
26,23 to 25,160.01689347810003
26,28 to 30,94.08561677997488
26,11 to 23,-62.78388844269253
26,27 to 31,-50.19442890773481
26,16 to 18,-90.0
26,25 to 27,97.38604315126727
27,15 to 21,-41.6335393365702
27,16 to 20,-41.98721249581666
27,18 to 20,-26.56505117707799
27,3 to 7,126.86989764584402
27,14 to 16,45.0
27,23 to 25,169.9920201985587
27,28 to 30,129.8055710922652
27,11 to 23,-70.76932762433871
27,27 to 31,-20.854458039578347
27,16 to 18,-90.0
27,25 to 27,97.1250163489018
28,15 to 21,-18.43494882292201
28,16 to 20,-18.43494882292201
28,18 to 20,-10.7842978675626
28,3 to 7,161.565051177078
28,14 to 16,45.0
28,23 to 25,168.6900675259798
28,28 to 30,148.2405199151872
28,11 to 23,-79.59228868750995
28,27 to 31,-13.62699485989154
28,16 to 18,-90.0
28,25 to 27,99.13017648227869
29,15 to 21,-33.690067525979785
29,16 to 20,-20.556045219583467
29,18 to 20,-7.125016348901798
29,3 to 7,158.6293777306568
29,14 to 16,-11.888658039627975
29,23 to 25,165.37912601136836
29,28 to 30,162.12130340415865
29,11 to 23,-88.91907581333932
29,27 to 31,-11.560130794217766
29,16 to 18,-90.0
29,25 to 27,100.12467165539782
30,15 to 21,-45.0
30,16 to 20,-42.27368900609374
30,18 to 20,-24.77514056883192
30,3 to 7,149.62087398863164
30,14 to 16,-15.945395900922854
30,23 to 25,161.565051177078
30,28 to 30,166.67546873810923
30,11 to 23,-96.3401917459099
30,27 to 31,-13.535856369134246
30,16 to 18,-116.56505117707799
30,25 to 27,101.30993247402021
31,15 to 21,-42.510447078000844
31,16 to 20,-39.80557109226519
31,18 to 20,-33.690067525979785
31,3 to 7,139.23639479905884
31,14 to 16,-32.47119229084849
31,23 to 25,157.06789956241022
31,28 to 30,169.15969454566945
31,11 to 23,-102.30801581742793
31,27 to 31,-15.708637829015744
31,16 to 18,-90.0
31,25 to 27,102.9946167919165
32,15 to 21,-46.8476102659946
32,16 to 20,-50.527540151656176
32,18 to 20,-46.97493401088198
32,3 to 7,136.78991060824606
32,14 to 16,-33.690067525979785
32,23 to 25,169.11447294534128
32,28 to 30,170.53767779197437
32,11 to 23,-108.77803322244554
32,27 to 31,-17.216073587790714
32,16 to 18,-90.0
32,25 to 27,107.10272896905236
33,15 to 21,-43.958373323990024
33,16 to 20,-45.0
33,18 to 20,-45.0
33,3 to 7,130.7321066997092
33,14 to 16,-41.18592516570965
33,23 to 25,177.87890360333856
33,28 to 30,172.8749836510982
33,11 to 23,-107.7004277886672
33,27 to 31,-14.782726042615677
33,16 to 18,-45.0
33,25 to 27,110.80679101271124
34,15 to 21,-52.69605172201657
34,16 to 20,-54.46232220802562
34,18 to 20,-51.70983680775693
34,3 to 7,126.63411387596742
34,14 to 16,-39.28940686250036
34,23 to 25,177.9545915111128
34,28 to 30,177.99044618697886
34,11 to 23,-102.90740867126584
34,27 to 31,-11.003540851749504
34,16 to 18,-90.0
34,25 to 27,114.07549825507883
35,15 to 21,-51.34019174590991
35,16 to 20,-53.74616226255522
35,18 to 20,-49.398705354995535
35,3 to 7,129.9575489308291
35,14 to 16,-41.18592516570965
35,23 to 25,175.6012946450045
35,28 to 30,180.0
35,11 to 23,-100.40771131249006
35,27 to 31,-2.526116911619555
35,16 to 18,-135.0
35,25 to 27,118.14160123226173
36,15 to 21,-40.10090754621224
36,16 to 20,-37.874983651098205
36,18 to 20,-35.83765295427829
36,3 to 7,129.47245984834385
36,14 to 16,-53.615648184164115
36,23 to 25,174.8055710922652
36,28 to 30,-171.2538377374448
36,11 to 23,-95.71059313749964
36,27 to 31,11.142889858339318
36,16 to 18,-90.0
36,25 to 27,131.18592516570965
37,15 to 21,-46.97493401088198
37,16 to 20,-47.12109639666146
37,18 to 20,-42.70938995736147
37,3 to 7,127.99873244250468
37,14 to 16,-50.19442890773481
37,23 to 25,168.11134196037204
37,28 to 30,-163.41266144307258
37,11 to 23,-91.10170611520638
37,27 to 31,23.428692808745403
37,16 to 18,-90.0
37,25 to 27,142.81529354676687
38,15 to 21,-41.423665625002656
38,16 to 20,-43.15238973400541
38,18 to 20,-37.40535663140856
38,3 to 7,139.9697407281103
38,14 to 16,-21.037511025421818
38,23 to 25,160.01689347810003
38,28 to 30,-164.98163936884933
38,11 to 23,-91.12330271407544
38,27 to 31,28.61045966596522
38,16 to 18,-116.56505117707799
38,25 to 27,150.64224645720873
39,15 to 21,-37.40535663140856
39,16 to 20,-37.40535663140856
39,18 to 20,-30.46554491945988
39,3 to 7,147.9946167919165
39,14 to 16,0.0
39,23 to 25,30.96375653207352
39,28 to 30,30.379126011368342
39,11 to 23,-40.426078740099136
39,27 to 31,-161.565051177078
39,16 to 18,-90.0
39,25 to 27,92.5448043798131
40,3 to 7,163.3007557660064
40,23 to 25,71.56505117707799
40,28 to 30,43.025065989118026
40,11 to 23,-59.30027744918559
40,27 to 31,-138.3664606634298
40,25 to 27,94.96974072811031
41,3 to 7,180.0
41,23 to 25,33.690067525979785
41,28 to 30,48.366460663429805
41,11 to 23,-49.76364169072618
41,27 to 31,-119.74488129694222
41,25 to 27,98.91492695714787
42,16 to 20,116.56505117707799
42,18 to 20,108.43494882292202
42,3 to 7,-130.6012946450045
42,14 to 16,24.443954780416536
42,23 to 25,-26.56505117707799
42,28 to 30,-104.03624346792648
42,11 to 23,-81.52885536698517
42,27 to 31,51.70983680775693
42,16 to 18,-90.0
42,25 to 27,117.89727103094764
43,3 to 7,-168.6900675259798
43,23 to 25,-30.256437163529263
43,28 to 30,-68.19859051364818
43,11 to 23,-80.7273982227997
43,27 to 31,57.9946167919165
43,25 to 27,113.19859051364818
44,15 to 21,90.0
44,16 to 20,80.53767779197439
44,18 to 20,74.05460409907715
44,3 to 7,-176.42366562500266
44,14 to 16,-11.309932474020213
44,23 to 25,-23.629377730656817
44,28 to 30,-53.13010235415598
44,11 to 23,-84.28940686250037
44,27 to 31,61.69924423399363
44,16 to 18,-135.0
44,25 to 27,109.17900802581072
45,15 to 21,26.56505117707799
45,16 to 20,15.255118703057777
45,18 to 20,24.443954780416536
45,3 to 7,-177.51044707800085
45,14 to 16,5.194428907734806
45,23 to 25,-21.25050550713324
45,28 to 30,-24.22774531795417
45,11 to 23,-81.57303097851933
45,27 to 31,138.3664606634298
45,16 to 18,-90.0
45,25 to 27,95.38931175997341
46,15 to 21,148.67130713219584
46,16 to 20,146.30993247402023
46,18 to 20,141.70983680775691
46,3 to 7,-135.0
46,14 to 16,-14.620873988631656
46,23 to 25,-14.036243467926479
46,28 to 30,-12.724355685422369
46,11 to 23,-80.53767779197439
46,27 to 31,169.21570213243743
46,16 to 18,-153.434948822922
46,25 to 27,85.84035770628736
47,15 to 21,162.18111108547723
47,16 to 20,164.05460409907712
47,18 to 20,161.565051177078
47,3 to 7,-14.931417178137554
47,14 to 16,-14.036243467926479
47,23 to 25,-171.2538377374448
47,28 to 30,-176.18592516570965
47,11 to 23,-84.50767544287257
47,27 to 31,-2.0454084888872277
47,16 to 18,-135.0
47,25 to 27,97.38604315126727
48,15 to 21,125.53767779197437
48,16 to 20,130.6012946450045
48,18 to 20,127.87498365109822
48,3 to 7,6.7098368077569335
48,14 to 16,-158.19859051364818
48,23 to 25,-3.0127875041833403
48,28 to 30,-5.194428907734806
48,11 to 23,-100.00797980144135
48,27 to 31,177.70938995736148
48,16 to 18,-63.43494882292201
48,25 to 27,71.22196677755446
49,15 to 21,128.6598082540901
49,16 to 20,123.69006752597979
49,18 to 20,125.53767779197437
49,3 to 7,14.743562836470735
49,14 to 16,-156.80140948635182
49,23 to 25,9.090276920822323
49,28 to 30,-2.5448043798130953
49,11 to 23,-96.70983680775694
49,27 to 31,180.0
49,16 to 18,-45.0
49,25 to 27,69.71744091108339
50,15 to 21,158.19859051364818
50,16 to 20,56.309932474020215
50,18 to 20,60.25511870305778
50,3 to 7,12.994616791916505
50,14 to 16,-158.19859051364818
50,23 to 25,4.398705354995532
50,28 to 30,0.0
50,11 to 23,-93.50353164478446
50,27 to 31,-175.91438322002512
50,16 to 18,-90.0
50,25 to 27,72.25532837494306
51,15 to 21,180.0
51,16 to 20,101.30993247402021
51,18 to 20,116.56505117707799
51,3 to 7,14.743562836470735
51,14 to 16,-164.05460409907712
51,23 to 25,4.398705354995532
51,28 to 30,2.1610794882263713
51,11 to 23,-74.21924669048461
51,27 to 31,-174.4278021960362
51,16 to 18,-26.56505117707799
51,25 to 27,79.99202019855866
52,15 to 21,180.0
52,16 to 20,63.43494882292201
52,18 to 20,116.56505117707799
52,3 to 7,14.036243467926479
52,14 to 16,-167.19573393471325
52,23 to 25,4.573921259900861
52,28 to 30,5.389311759973409
52,11 to 23,-63.43494882292201
52,27 to 31,-174.92039213998544
52,16 to 18,-21.80140948635181
52,25 to 27,81.08507304285214
53,15 to 21,171.86989764584402
53,16 to 20,166.6075022462489
53,18 to 20,159.14554196042167
53,3 to 7,6.009005957494525
53,14 to 16,-111.80140948635182
53,23 to 25,2.7263109939062655
53,28 to 30,10.007979801441337
53,11 to 23,-54.16234704572171
53,27 to 31,-176.26860300083956
53,16 to 18,-90.0
53,25 to 27,82.18470645323312
54,15 to 21,-2.602562202499806
54,16 to 20,-3.0127875041833403
54,18 to 20,6.009005957494525
54,3 to 7,171.86989764584402
54,14 to 16,175.2363583092738
54,23 to 25,-3.3664606634298013
54,28 to 30,17.650124219930124
54,11 to 23,-47.12109639666146
54,27 to 31,-173.21102542556122
54,16 to 18,-90.0
54,25 to 27,85.68397248013439
55,15 to 21,-5.194428907734806
55,16 to 20,-14.036243467926479
55,18 to 20,-5.710593137499642
55,3 to 7,170.53767779197437
55,14 to 16,153.434948822922
55,23 to 25,-26.56505117707799
55,28 to 30,22.249023657212366
55,11 to 23,-63.43494882292201
55,27 to 31,-158.96248897457818
55,16 to 18,-90.0
55,25 to 27,88.91907581333932
56,15 to 21,-28.61045966596522
56,16 to 20,-42.27368900609374
56,18 to 20,-39.28940686250036
56,3 to 7,146.30993247402023
56,14 to 16,-153.434948822922
56,23 to 25,-21.80140948635181
56,28 to 30,38.36748538486154
56,11 to 23,-45.0
56,27 to 31,-153.434948822922
56,16 to 18,-90.0
56,25 to 27,94.31602751986563
57,15 to 21,-60.25511870305778
57,16 to 20,-63.43494882292201
57,18 to 20,-56.309932474020215
57,3 to 7,109.4400348281762
57,14 to 16,-45.0
57,23 to 25,-45.0
57,28 to 30,51.70983680775693
57,11 to 23,-49.573921259900864
57,27 to 31,-123.69006752597979
57,16 to 18,-116.56505117707799
57,25 to 27,96.3401917459099
58,16 to 20,-76.50426671920418
58,3 to 7,101.30993247402021
58,14 to 16,-111.80140948635182
58,23 to 25,-26.56505117707799
58,28 to 30,50.527540151656176
58,11 to 23,-53.74616226255522
58,27 to 31,-111.80140948635182
58,25 to 27,98.13010235415598
59,3 to 7,135.0
59,23 to 25,-45.0
59,28 to 30,79.69515353123397
59,11 to 23,-72.34987578006988
59,27 to 31,-30.96375653207352
59,25 to 27,102.52880770915151
60,3 to 7,173.6598082540901
60,23 to 25,-45.0
60,28 to 30,90.0
60,11 to 23,-75.14138555207533
60,27 to 31,-24.77514056883192
60,25 to 27,104.28109573597084
61,3 to 7,169.21570213243743
61,23 to 25,168.6900675259798
61,28 to 30,157.38013505195957
61,11 to 23,-76.50426671920418
61,27 to 31,-12.264773727892402
61,25 to 27,98.42696902148067
62,3 to 7,169.5085229876684
62,23 to 25,165.96375653207352
62,28 to 30,167.19573393471325
62,11 to 23,-87.83892051177364
62,27 to 31,-8.13010235415598
62,25 to 27,100.30484646876603
63,3 to 7,151.26020470831196
63,23 to 25,175.2363583092738
63,28 to 30,169.9920201985587
63,11 to 23,-84.70991879462873
63,27 to 31,-12.804266065286752
63,25 to 27,91.00508600525419
64,15 to 21,5.194428907734806
64,16 to 20,0.0
64,18 to 20,5.194428907734806
64,3 to 7,154.02560603756868
64,14 to 16,-30.699722550814414
64,23 to 25,170.53767779197437
64,28 to 30,175.48601154199872
64,11 to 23,-102.75753216087669
64,27 to 31,-14.620873988631656
64,16 to 18,-90.0
64,25 to 27,94.31602751986563
65,15 to 21,-28.810793742973058
65,16 to 20,-31.6075022462489
65,18 to 20,-29.427456403189737
65,3 to 7,147.3390872783262
65,14 to 16,18.43494882292201
65,23 to 25,-176.63353933657018
65,28 to 30,173.99099404250546
65,11 to 23,-101.30993247402021
65,27 to 31,-14.036243467926479
65,16 to 18,-90.0
65,25 to 27,101.09372301155786
66,15 to 21,-32.855721950433
66,16 to 20,-35.0737544933483
66,18 to 20,-32.5500034921934
66,3 to 7,142.90716270295846
66,14 to 16,165.96375653207352
66,23 to 25,-26.56505117707799
66,28 to 30,-3.576334374997351
66,11 to 23,-86.34777721969367
66,27 to 31,-147.9946167919165
66,16 to 18,-90.0
66,25 to 27,80.90972307917768
67,15 to 21,-38.10757687751486
67,16 to 20,-40.135485562239474
67,18 to 20,-36.86989764584402
67,3 to 7,138.01278750418336
67,14 to 16,147.9946167919165
67,23 to 25,170.53767779197437
67,28 to 30,180.0
67,11 to 23,-108.08344538304866
67,27 to 31,-7.3523793598923595
67,16 to 18,-104.03624346792648
67,25 to 27,110.40988283380399
68,15 to 21,-37.04247477308286
68,16 to 20,-38.39516450324603
68,18 to 20,-37.568592028827496
68,3 to 7,136.54815769897797
68,14 to 16,158.96248897457818
68,23 to 25,180.0
68,28 to 30,175.0302592718897
68,11 to 23,-97.4314079711725
68,27 to 31,-13.324531261890785
68,16 to 18,-63.43494882292201
68,25 to 27,96.20344790169185
69,15 to 21,-37.79394299861673
69,16 to 20,-39.351752626264734
69,18 to 20,-37.79394299861673
69,3 to 7,138.27048792318357
69,14 to 16,143.9726266148964
69,23 to 25,180.0
69,28 to 30,-175.36453657309735
69,11 to 23,-97.4314079711725
69,27 to 31,1.0609116902642277
69,16 to 18,-71.56505117707799
69,25 to 27,114.10223450116115
70,15 to 21,-40.23635830927382
70,16 to 20,-41.90594194108289
70,3 to 7,142.43140797117252
70,14 to 16,101.30993247402021
70,23 to 25,4.398705354995532
70,28 to 30,9.462322208025617
70,11 to 23,-73.53998518795997
70,27 to 31,-169.21570213243743
70,25 to 27,86.26860300083955
71,15 to 21,-39.472459848343824
71,16 to 20,-43.15238973400541
71,3 to 7,147.52880770915152
71,14 to 16,-21.80140948635181
71,23 to 25,-7.125016348901798
71,28 to 30,16.14433878028348
71,11 to 23,-63.99665415548856
71,27 to 31,-173.15722658736905
71,25 to 27,85.33314162856101
72,3 to 7,158.83874018317172
72,23 to 25,0.0
72,28 to 30,26.56505117707799
72,11 to 23,-73.17859010995917
72,27 to 31,-146.30993247402023
72,25 to 27,86.56636963754949
73,3 to 7,170.21759296819272
73,23 to 25,45.0
73,28 to 30,38.65980825409009
73,11 to 23,-74.74488129694222
73,27 to 31,-45.0
73,25 to 27,95.82634202955579
74,3 to 7,-173.15722658736905
74,23 to 25,90.0
74,28 to 30,116.56505117707799
74,11 to 23,-73.17859010995917
74,27 to 31,7.125016348901798
74,25 to 27,110.40988283380399
75,3 to 7,-164.05460409907712
75,23 to 25,0.0
75,28 to 30,-153.434948822922
75,11 to 23,-78.92979742206063
75,27 to 31,19.44003482817619
75,25 to 27,111.5713071912546
76,3 to 7,-175.6012946450045
76,23 to 25,-33.690067525979785
76,28 to 30,-90.0
76,11 to 23,-77.7352262721076
76,27 to 31,34.99202019855866
76,25 to 27,105.25511870305779
77,3 to 7,-120.96375653207352
77,23 to 25,167.90524292298792
77,28 to 30,165.96375653207352
77,11 to 23,-73.73979529168804
77,27 to 31,23.629377730656817
77,25 to 27,95.1944289077348
78,3 to 7,-175.91438322002512
78,23 to 25,-6.7098368077569335
78,28 to 30,-21.037511025421818
78,11 to 23,-84.40066066347944
78,27 to 31,90.0
78,25 to 27,104.03624346792648
79,3 to 7,151.18920625702694
79,23 to 25,-10.7842978675626
79,28 to 30,-9.865806943084367
79,11 to 23,-86.63353933657021
79,27 to 31,156.03751102542182
79,25 to 27,96.70983680775694
80,3 to 7,148.39249775375112
80,23 to 25,-11.768288932020644
80,28 to 30,-6.7098368077569335
80,11 to 23,-84.40066066347944
80,27 to 31,177.87890360333856
80,25 to 27,83.6598082540901
81,3 to 7,140.82634202955578
81,23 to 25,-2.3859440303888126
81,28 to 30,-3.9909130984297803
81,11 to 23,-82.03038960567865
81,27 to 31,-178.36342295838327
81,25 to 27,75.69972255081441
82,3 to 7,137.38594403038883
82,23 to 25,6.84277341263094
82,28 to 30,-4.666858371438996
82,11 to 23,-78.90627698844216
82,27 to 31,-178.60281897270363
82,25 to 27,70.11483488614456
83,3 to 7,141.34019174590992
83,23 to 25,4.763641690726178
83,28 to 30,-4.666858371438996
83,11 to 23,-75.42578380196126
83,27 to 31,180.0
83,25 to 27,73.73979529168804
84,15 to 21,-32.96940390346213
84,16 to 20,-35.09581678702612
84,18 to 20,-34.43898930880361
84,3 to 7,137.48955292199918
84,14 to 16,162.47443162627712
84,23 to 25,2.3859440303888126
84,28 to 30,-3.576334374997351
84,11 to 23,-71.91655461695134
84,27 to 31,180.0
84,16 to 18,-45.0
84,25 to 27,77.34744349944204
85,15 to 21,-30.76271953423892
85,16 to 20,-32.7352262721076
85,18 to 20,-31.37300514010846
85,3 to 7,135.0
85,14 to 16,168.23171106797935
85,23 to 25,-2.489552921999156
85,28 to 30,-2.2906100426385296
85,11 to 23,-67.55724663470565
85,27 to 31,177.2072976342867
85,16 to 18,-63.43494882292201
85,25 to 27,78.23171106797936
86,15 to 21,-32.27564431457763
86,16 to 20,-36.119340849479755
86,18 to 20,-33.690067525979785
86,3 to 7,133.66778014613035
86,14 to 16,161.565051177078
86,23 to 25,-7.765166018425333
86,28 to 30,2.3859440303888126
86,11 to 23,-62.300527191945
86,27 to 31,177.2072976342867
86,16 to 18,-71.56505117707799
86,25 to 27,82.18470645323312
87,15 to 21,-26.56505117707799
87,16 to 20,-28.926425835253614
87,18 to 20,-25.942295489871672
87,3 to 7,136.63657704161673
87,14 to 16,163.73979529168807
87,23 to 25,-15.524110996754258
87,28 to 30,7.765166018425333
87,11 to 23,-53.67317404787977
87,27 to 31,178.49256424122504
87,16 to 18,-71.56505117707799
87,25 to 27,86.69813432556501
