Frame,Joint,Angle (Degrees)
31,3 to 7,-90.0
31,23 to 25,135.0
31,28 to 30,80.53767779197439
31,11 to 23,-91.70981404414152
31,27 to 31,-23.629377730656817
31,25 to 27,85.91438322002513
32,3 to 7,-90.0
32,23 to 25,116.56505117707799
32,28 to 30,71.56505117707799
32,11 to 23,-90.86805144974555
32,27 to 31,-21.80140948635181
32,25 to 27,86.63353933657021
33,3 to 7,-83.29016319224307
33,23 to 25,90.0
33,28 to 30,90.0
33,11 to 23,-90.0
33,27 to 31,-17.35402463626132
33,25 to 27,88.26429541107161
34,3 to 7,-82.8749836510982
34,23 to 25,63.43494882292201
34,28 to 30,14.036243467926479
34,11 to 23,-89.169684513742
34,27 to 31,-26.56505117707799
34,25 to 27,85.66768601681149
35,3 to 7,-78.69006752597979
35,23 to 25,71.56505117707799
35,28 to 30,0.0
35,11 to 23,-89.15747573925958
35,27 to 31,-9.462322208025617
35,25 to 27,86.53177074108285
36,3 to 7,-70.5599651718238
36,23 to 25,161.565051177078
36,28 to 30,180.0
36,11 to 23,-90.0
36,27 to 31,2.7263109939062655
36,25 to 27,91.73570458892839
37,3 to 7,-69.44395478041653
37,23 to 25,153.434948822922
37,28 to 30,180.0
37,11 to 23,-88.33971763101721
37,27 to 31,2.3859440303888126
37,25 to 27,93.46822925891715
38,3 to 7,-69.44395478041653
38,23 to 25,153.434948822922
38,28 to 30,158.19859051364818
38,11 to 23,-87.436229788535
38,27 to 31,3.0127875041833403
38,25 to 27,94.26789330029081
39,3 to 7,-68.19859051364818
39,23 to 25,90.0
39,28 to 30,108.43494882292202
39,11 to 23,-86.53177074108285
39,27 to 31,-3.576334374997351
39,25 to 27,94.26789330029081
40,3 to 7,-74.05460409907715
40,23 to 25,71.56505117707799
40,28 to 30,66.80140948635182
40,11 to 23,-84.38241940987318
40,27 to 31,-36.02737338510361
40,25 to 27,92.52611691161955
41,3 to 7,-58.3924977537511
41,23 to 25,153.434948822922
41,28 to 30,171.86989764584402
41,11 to 23,-82.52844082340762
41,27 to 31,-2.602562202499806
41,25 to 27,97.76516601842535
42,15 to 21,155.77225468204585
42,16 to 20,152.24145939893998
42,18 to 20,144.1623470457217
42,3 to 7,-58.3924977537511
42,14 to 16,16.69924423399362
42,23 to 25,168.6900675259798
42,28 to 30,-175.2363583092738
42,11 to 23,-81.46923439005187
42,27 to 31,2.0454084888872277
42,16 to 18,-108.43494882292202
42,25 to 27,101.97613244420336
43,15 to 21,156.80140948635182
43,16 to 20,158.19859051364818
43,18 to 20,147.72435568542238
43,3 to 7,-56.309932474020215
43,14 to 16,21.80140948635181
43,23 to 25,180.0
43,28 to 30,-158.19859051364818
43,11 to 23,-80.09581678702612
43,27 to 31,23.962488974578186
43,16 to 18,-104.03624346792648
43,25 to 27,105.42216131873867
44,15 to 21,160.8209919741893
44,16 to 20,158.19859051364818
44,18 to 20,147.72435568542238
44,3 to 7,-59.743562836470744
44,14 to 16,23.19859051364819
44,23 to 25,180.0
44,28 to 30,170.53767779197437
44,11 to 23,-79.61114218453038
44,27 to 31,18.43494882292201
44,16 to 18,-104.03624346792648
44,25 to 27,106.0735741647464
45,15 to 21,160.20112364547506
45,16 to 20,158.6293777306568
45,18 to 20,148.2405199151872
45,3 to 7,-61.38954033403479
45,14 to 16,15.068488159492212
45,23 to 25,135.0
45,28 to 30,75.96375653207353
45,11 to 23,-75.25643716352927
45,27 to 31,24.77514056883192
45,16 to 18,-116.56505117707799
45,25 to 27,102.22512267573575
46,15 to 21,160.9065079995144
46,16 to 20,161.565051177078
46,18 to 20,151.3895403340348
46,3 to 7,-57.52880770915151
46,14 to 16,16.26020470831196
46,23 to 25,33.690067525979785
46,28 to 30,54.46232220802562
46,11 to 23,-75.96375653207353
46,27 to 31,26.56505117707799
46,16 to 18,-116.56505117707799
46,25 to 27,101.84207611532777
47,15 to 21,160.3461759419467
47,16 to 20,159.44395478041653
47,18 to 20,151.3895403340348
47,3 to 7,-65.55604521958347
47,14 to 16,12.994616791916505
47,23 to 25,21.80140948635181
47,28 to 30,37.874983651098205
47,11 to 23,-78.11134196037202
47,27 to 31,0.0
47,16 to 18,-123.69006752597979
47,25 to 27,95.87739260664314
48,15 to 21,155.09523119190482
48,16 to 20,154.3589941756947
48,18 to 20,146.88865803962798
48,3 to 7,-70.01689347810003
48,14 to 16,6.115503566285407
48,23 to 25,21.80140948635181
48,28 to 30,22.833654177917545
48,11 to 23,-77.15229514128234
48,27 to 31,-171.86989764584402
48,16 to 18,-123.69006752597979
48,25 to 27,89.15747573925958
49,15 to 21,149.34933204294714
49,16 to 20,147.9946167919165
49,18 to 20,140.71059313749967
49,3 to 7,-71.56505117707799
49,14 to 16,-2.1210963966614536
49,23 to 25,20.556045219583467
49,28 to 30,15.945395900922854
49,11 to 23,-76.86597769360368
49,27 to 31,-172.8749836510982
49,16 to 18,-123.69006752597979
49,25 to 27,83.1909498203866
50,15 to 21,148.39249775375112
50,16 to 20,146.30993247402023
50,18 to 20,139.1849161251184
50,3 to 7,-66.03751102542182
50,14 to 16,-6.581944655178011
50,23 to 25,18.43494882292201
50,28 to 30,13.62699485989154
50,11 to 23,-75.06858282186245
50,27 to 31,-172.23483398157467
50,16 to 18,-123.69006752597979
50,25 to 27,81.63411387596742
51,15 to 21,147.3807569288072
51,16 to 20,143.53076560994813
51,18 to 20,137.86240522611175
51,3 to 7,-77.47119229084849
51,14 to 16,-9.462322208025617
51,23 to 25,21.80140948635181
51,28 to 30,15.524110996754258
51,11 to 23,-73.30075576600639
51,27 to 31,-170.53767779197437
51,16 to 18,-135.0
51,25 to 27,81.63411387596742
52,15 to 21,144.6887865603668
52,16 to 20,142.30575953331083
52,18 to 20,136.46880071438582
52,3 to 7,-74.74488129694222
52,14 to 16,-7.431407971172507
52,23 to 25,15.255118703057777
52,28 to 30,14.420773127510985
52,11 to 23,-73.55962047831983
52,27 to 31,-168.23171106797935
52,16 to 18,-135.0
52,25 to 27,82.4605548604907
53,15 to 21,145.1755108430432
53,16 to 20,145.00797980144134
53,18 to 20,136.63657704161673
53,3 to 7,-84.8055710922652
53,14 to 16,2.7263109939062655
53,23 to 25,12.994616791916505
53,28 to 30,12.528807709151511
53,11 to 23,-73.55962047831983
53,27 to 31,-165.37912601136836
53,16 to 18,-123.69006752597979
53,25 to 27,85.0302592718897
54,15 to 21,138.81407483429035
54,16 to 20,135.0
54,18 to 20,126.2538377374448
54,3 to 7,-104.03624346792648
54,14 to 16,15.945395900922854
54,23 to 25,10.619655276155134
54,28 to 30,14.036243467926479
54,11 to 23,-71.84729411334885
54,27 to 31,-162.34987578006988
54,16 to 18,-108.43494882292202
54,25 to 27,88.36342295838328
55,15 to 21,136.97493401088198
55,16 to 20,135.0
55,18 to 20,125.53767779197437
55,3 to 7,-94.39870535499554
55,14 to 16,21.037511025421818
55,23 to 25,9.462322208025617
55,28 to 30,17.92791976200724
55,11 to 23,-69.55045238920742
55,27 to 31,-163.07248693585296
55,16 to 18,-135.0
55,25 to 27,87.58049078334366
56,15 to 21,111.80140948635182
56,16 to 20,120.96375653207352
56,18 to 20,114.77514056883193
56,3 to 7,-109.6538240580533
56,14 to 16,37.874983651098205
56,23 to 25,15.945395900922854
56,28 to 30,21.161259816828277
56,11 to 23,-67.5205656028969
56,27 to 31,-155.77225468204585
56,16 to 18,-90.0
