Frame,Joint,Angle (Degrees)
0,3 to 7,125.05942696688697
0,23 to 25,168.95905981967627
0,28 to 30,-176.05481377096245
0,11 to 23,-94.70785224437222
0,27 to 31,6.170175095029609
0,25 to 27,125.36246188706906
1,3 to 7,126.67434966957317
1,23 to 25,168.9964591482505
1,28 to 30,-169.95065141187513
1,11 to 23,-90.0
1,27 to 31,12.994616791916505
1,25 to 27,133.26429541107163
2,3 to 7,134.1449026037333
2,23 to 25,163.3007557660064
2,28 to 30,-166.53479190518829
2,11 to 23,-87.90474743537615
2,27 to 31,16.927513064147043
2,25 to 27,136.97493401088198
3,3 to 7,138.65222278030632
3,23 to 25,160.01689347810003
3,28 to 30,-153.434948822922
3,11 to 23,-84.93638314696992
3,27 to 31,29.427456403189737
3,25 to 27,149.82647997035568
4,3 to 7,143.9726266148964
4,23 to 25,140.19442890773482
4,28 to 30,-143.56914187983764
4,11 to 23,-85.60129464500447
4,27 to 31,34.87532834460218
4,25 to 27,151.47688139368796
5,3 to 7,-163.61045966596524
5,23 to 25,0.0
5,28 to 30,-131.05481377096245
5,11 to 23,-82.8749836510982
5,27 to 31,44.40934278535333
5,25 to 27,144.05788812861766
6,3 to 7,-168.23171106797935
6,23 to 25,26.56505117707799
6,28 to 30,56.309932474020215
6,11 to 23,-64.3231843181618
6,27 to 31,-10.304846468766033
6,25 to 27,108.16595652922554
7,3 to 7,177.6140559696112
7,23 to 25,-11.309932474020213
7,28 to 30,45.0
7,11 to 23,-67.71441235316725
7,27 to 31,0.0
7,25 to 27,108.43494882292202
8,3 to 7,168.6900675259798
8,23 to 25,0.0
8,28 to 30,21.80140948635181
8,11 to 23,-76.17134902771984
8,27 to 31,5.710593137499642
8,25 to 27,102.2647737278924
9,15 to 21,159.56717132060132
9,16 to 20,158.58703052512826
9,18 to 20,156.3706222693432
9,3 to 7,-32.47119229084849
9,14 to 16,-12.68038349181982
9,23 to 25,-13.392497753751098
9,28 to 30,-13.495733280795811
9,11 to 23,-78.69006752597979
9,27 to 31,144.46232220802563
9,16 to 18,-161.565051177078
9,25 to 27,98.45502767717745
10,15 to 21,162.28420729362307
10,16 to 20,160.85186254206042
10,18 to 20,160.0835940061909
10,3 to 7,-10.491477012331599
10,14 to 16,-19.50244850666222
10,23 to 25,-15.945395900922854
10,28 to 30,-12.994616791916505
10,11 to 23,-77.70473357700186
10,27 to 31,166.6075022462489
10,16 to 18,180.0
10,25 to 27,92.89857679928171
11,15 to 21,161.99583839408663
11,16 to 20,159.67686317033704
11,18 to 20,159.20588504449634
11,3 to 7,6.911227119024681
11,14 to 16,-31.138972436978854
11,23 to 25,-14.470294100065887
11,28 to 30,-5.290081205371269
11,11 to 23,-75.96375653207353
11,27 to 31,173.48019824834302
11,16 to 18,180.0
11,25 to 27,85.60129464500447
12,15 to 21,161.96571443287016
12,16 to 20,159.22774531795417
12,18 to 20,158.78203042322139
12,3 to 7,4.763641690726178
12,14 to 16,-31.6075022462489
12,23 to 25,-8.880659150520245
12,28 to 30,-4.398705354995532
12,11 to 23,-73.85566121971652
12,27 to 31,176.49646835521557
12,16 to 18,180.0
12,25 to 27,78.11134196037202
13,15 to 21,162.94303442338295
13,16 to 20,160.59402924599883
13,18 to 20,160.1775354296348
13,3 to 7,11.592175410291071
13,14 to 16,-35.53767779197438
13,23 to 25,-8.13010235415598
13,28 to 30,-4.573921259900861
13,11 to 23,-71.33308572577978
13,27 to 31,177.03906386583625
13,16 to 18,180.0
13,25 to 27,75.78414652632645
14,15 to 21,163.7150775281166
14,16 to 20,160.79602649449996
14,18 to 20,160.38790629109593
14,3 to 7,12.094757077012101
14,14 to 16,-36.67434966957316
14,23 to 25,-8.13010235415598
14,28 to 30,-4.455602833326316
