Frame,Joint,X,Y
1,0,72,-1
1,1,71,-7
1,2,72,-6
1,3,72,-6
1,4,69,-8
1,5,68,-9
1,6,66,-9
1,7,68,-5
1,8,61,-8
1,9,70,5
1,10,68,4
1,11,65,30
1,12,52,26
1,13,67,84
1,14,56,86
1,15,72,122
1,16,74,120
1,17,70,136
1,18,76,131
1,19,71,136
1,20,79,128
1,21,72,128
1,22,77,124
1,23,60,132
1,24,47,131
1,25,73,194
1,26,42,202
1,27,47,255
1,28,35,273
1,29,42,263
1,30,31,287
1,31,61,279
1,32,55,290
2,0,75,-1
2,1,74,-8
2,2,74,-7
2,3,74,-7
2,4,72,-9
2,5,71,-9
2,6,70,-9
2,7,71,-6
2,8,65,-8
2,9,73,5
2,10,72,4
2,11,69,33
2,12,55,24
2,13,66,85
2,14,62,77
2,15,70,126
2,16,83,108
2,17,68,137
2,18,88,118
2,19,71,137
2,20,90,116
2,21,70,131
2,22,89,113
2,23,63,132
2,24,49,131
2,25,76,194
2,26,43,200
2,27,59,257
2,28,35,272
2,29,52,267
2,30,29,286
2,31,77,280
2,32,48,290
3,0,80,1
3,1,79,-5
3,2,79,-5
3,3,79,-5
3,4,78,-5
3,5,78,-5
3,6,76,-5
3,7,74,-4
3,8,71,-5
3,9,77,7
3,10,76,7
3,11,70,36
3,12,59,24
3,13,67,85
3,14,72,73
3,15,73,125
3,16,98,101
3,17,70,134
3,18,105,108
3,19,73,134
3,20,106,107
3,21,71,128
3,22,104,106
3,23,66,132
3,24,53,131
3,25,82,194
3,26,45,200
3,27,75,259
3,28,34,271
3,29,69,270
3,30,29,285
3,31,93,280
3,32,48,290
4,0,86,15
4,1,86,8
4,2,86,8
4,3,86,8
4,4,86,8
4,5,85,7
4,6,84,7
4,7,81,6
4,8,79,5
4,9,83,20
4,10,82,19
4,11,74,42
4,12,63,28
4,13,84,80
4,14,84,70
4,15,105,97
4,16,108,87
4,17,111,101
4,18,113,94
4,19,111,99
4,20,113,90
4,21,109,99
4,22,112,90
4,23,68,133
4,24,57,131
4,25,85,194
4,26,48,200
4,27,88,264
4,28,34,272
4,29,84,277
4,30,29,285
4,31,105,279
4,32,49,290
5,0,90,12
5,1,89,5
5,2,89,5
5,3,89,5
5,4,88,5
5,5,87,5
5,6,86,4
5,7,84,6
5,8,81,5
5,9,88,18
5,10,87,18
5,11,80,43
5,12,69,28
5,14,87,67
5,15,96,106
5,16,116,86
5,17,98,115
5,18,122,92
5,19,99,113
5,20,122,89
5,21,98,110
5,22,120,89
5,23,72,134
5,24,61,132
5,25,86,193
5,26,51,200
5,27,99,263
5,28,34,272
5,29,97,278
5,30,29,285
5,31,117,276
5,32,50,289
6,0,95,11
6,1,94,4
6,2,94,4
6,3,93,4
6,4,93,3
6,5,92,3
6,6,90,3
6,7,89,5
6,8,85,4
6,9,94,18
6,10,92,18
6,11,82,43
6,12,77,34
6,14,96,69
6,16,123,83
6,17,100,117
6,18,128,89
6,19,101,114
6,20,127,85
6,22,125,84
6,23,76,140
6,24,68,140
6,25,91,198
6,26,53,204
6,27,110,263
6,28,35,273
6,29,110,278
6,30,29,286
6,31,126,270
6,32,50,289
7,0,100,12
7,1,99,4
7,2,98,4
7,3,98,4
7,4,98,4
7,5,97,4
7,6,96,4
7,7,94,6
7,8,91,5
7,9,99,18
7,10,98,17
7,11,86,44
7,12,82,35
7,14,100,70
7,16,129,82
7,18,135,87
7,20,136,86
7,22,133,85
7,23,83,140
7,24,73,140
7,25,97,202
7,26,59,204
7,27,118,265
7,28,35,273
7,29,118,281
7,30,29,286
7,31,135,266
7,32,50,289
8,0,106,13
8,1,104,7
8,2,104,7
8,3,104,7
8,4,103,7
8,5,102,7
8,6,101,7
8,7,100,9
8,8,96,10
8,9,105,19
8,10,103,19
8,11,96,48
8,12,87,38
8,14,105,70
8,16,135,82
8,18,143,84
8,20,142,81
8,22,140,82
8,23,92,140
8,24,80,139
8,25,104,204
8,26,64,204
8,27,122,267
8,28,36,272
8,29,120,283
8,30,29,285
8,31,138,268
8,32,51,288
9,0,111,15
9,1,110,9
9,2,109,9
9,3,109,9
9,4,109,9
9,5,108,9
9,6,107,8
9,7,105,11
9,8,102,11
9,9,110,21
9,10,108,21
9,11,99,51
9,12,93,40
9,14,109,71
9,16,134,80
9,18,143,86
9,20,146,85
9,22,137,79
9,23,98,144
9,24,86,143
9,25,111,205
9,26,66,205
9,27,126,267
9,28,37,272
9,29,123,282
9,30,30,282
9,31,141,271
9,32,50,288
10,0,115,18
10,1,113,12
10,2,113,12
10,3,113,12
10,4,113,12
10,5,112,12
10,6,111,12
10,7,109,14
10,8,106,15
10,9,114,24
10,10,112,24
10,11,102,51
10,12,99,40
10,14,114,74
10,16,144,82
10,18,152,90
10,20,152,88
10,22,150,79
10,23,100,147
10,24,94,145
10,25,117,205
10,26,73,208
10,27,128,267
10,28,41,269
10,29,125,282
10,30,34,278
10,31,142,274
10,32,51,288
11,0,120,19
11,1,118,13
11,2,117,13
11,3,117,12
11,4,117,13
11,5,116,13
11,6,115,13
11,7,113,15
11,8,111,15
11,9,118,24
11,10,117,24
11,11,107,49
11,12,104,40
11,14,118,78
11,16,146,93
11,18,153,94
11,20,154,93
11,22,151,91
11,23,108,145
11,24,101,144
11,25,122,204
11,26,83,209
11,27,130,268
11,28,47,262
11,29,126,282
11,30,39,263
11,31,144,279
11,32,51,288
12,0,124,20
12,1,122,14
12,2,122,13
12,3,122,13
12,4,122,14
12,5,121,13
12,6,120,13
12,7,117,15
12,8,115,16
12,9,123,25
12,10,122,25
12,11,113,49
12,12,109,41
12,14,122,83
12,16,149,105
12,18,154,110
12,20,154,108
12,22,153,108
12,23,113,144
12,24,107,144
12,25,128,203
12,26,96,209
12,27,131,271
12,28,56,256
12,29,126,283
12,30,48,257
12,31,144,283
12,32,57,288
13,0,129,21
13,1,127,14
13,2,127,14
13,3,126,14
13,4,127,14
13,5,126,14
13,6,125,13
13,7,123,15
13,8,121,16
13,9,128,25
13,10,127,25
13,11,117,50
13,12,115,42
13,14,125,86
13,16,150,117
13,18,154,124
13,20,154,123
13,22,153,121
13,23,117,145
13,24,113,143
13,25,130,203
13,26,107,209
13,27,132,273
13,28,66,251
13,29,126,287
13,30,58,248
13,31,145,285
13,32,63,286
14,0,133,20
14,1,131,14
14,2,131,14
14,3,131,13
14,4,131,13
14,5,130,13
14,6,129,13
14,7,128,15
14,8,125,15
14,9,132,24
14,10,131,24
14,11,123,49
14,12,120,41
14,14,126,87
14,16,148,126
14,18,152,136
14,20,153,135
14,22,152,132
14,23,123,144
14,24,119,143
14,25,132,205
14,26,116,209
14,27,131,272
14,28,80,245
14,29,125,285
14,30,72,241
14,31,145,285
14,32,75,281
15,0,137,20
15,1,136,13
15,2,136,13
15,3,136,13
15,4,135,13
15,5,134,12
15,6,133,12
15,7,133,15
15,8,130,15
15,9,137,24
15,10,136,24
15,11,125,48
15,12,125,41
15,14,129,88
15,16,145,127
15,18,148,139
15,20,149,139
15,22,147,135
15,23,124,144
15,24,127,143
15,25,133,206
15,26,133,208
15,27,130,271
15,28,99,250
15,29,125,285
15,30,87,241
15,31,144,284
15,32,103,276
16,0,143,19
16,1,141,13
16,2,141,13
16,3,141,12
16,4,140,12
16,5,139,12
16,6,138,11
16,7,138,14
16,8,135,14
16,9,142,24
16,10,141,24
16,11,133,47
16,12,127,41
16,14,127,92
16,16,142,135
16,18,144,148
16,20,146,149
16,22,147,146
16,23,131,144
16,24,131,143
16,25,136,205
16,26,138,207
16,27,129,271
16,28,107,245
16,29,123,285
16,30,98,243
16,31,143,283
16,32,110,275
17,0,146,19
17,1,144,12
17,2,144,12
17,3,144,12
17,4,143,12
17,5,143,11
17,6,142,11
17,7,141,14
17,8,139,15
17,9,144,23
17,10,144,23
17,11,135,46
17,12,133,41
17,14,136,93
17,16,144,136
17,18,149,149
17,20,149,149
17,22,147,145
17,23,134,143
17,24,134,143
17,25,139,203
17,26,143,205
17,27,126,263
17,28,124,249
17,29,121,270
17,30,117,256
17,31,141,283
17,32,132,276
18,0,150,17
18,1,149,10
18,2,148,10
18,3,148,10
18,4,148,10
18,5,148,10
18,6,148,10
18,7,145,13
18,8,144,13
18,9,149,22
18,10,148,22
18,11,138,44
18,12,139,41
18,14,141,94
18,16,157,133
18,18,160,145
18,20,161,144
18,22,160,141
18,23,137,141
18,24,136,141
18,25,141,201
18,26,149,201
18,27,130,260
18,28,132,259
18,29,124,272
18,30,126,273
18,31,142,279
18,32,145,276
19,0,153,17
19,1,151,10
19,2,151,10
19,3,151,10
19,4,151,10
19,5,150,10
19,6,149,10
19,7,148,13
19,8,146,13
19,9,152,22
19,10,151,22
