Frame,Joint,Angle (Degrees)
1,15 to 21,177.82525588538996
1,16 to 20,174.99935540244155
1,18 to 20,174.87180895814717
1,3 to 7,22.833654177917545
1,14 to 16,-25.513870427534243
1,23 to 25,-11.888658039627975
1,28 to 30,-6.84277341263094
1,11 to 23,-67.83365417791754
1,27 to 31,171.2538377374448
1,16 to 18,180.0
1,25 to 27,74.19748604606448
2,15 to 21,177.13759477388825
2,16 to 20,174.28940686250036
2,18 to 20,173.418055344822
2,3 to 7,22.06789956241022
2,14 to 16,-25.513870427534243
2,23 to 25,-10.304846468766033
2,28 to 30,-6.581944655178011
2,11 to 23,-67.83365417791754
2,27 to 31,173.0470425318261
2,16 to 18,-153.434948822922
2,25 to 27,75.46554491945989
3,15 to 21,177.1014232007183
3,16 to 20,174.21760767763595
3,18 to 20,173.33334010909863
3,3 to 7,22.619864948040426
3,14 to 16,-26.02959219151346
3,23 to 25,-7.125016348901798
3,28 to 30,-4.085616779974877
3,11 to 23,-66.54097591853844
3,27 to 31,176.18592516570965
3,16 to 18,-153.434948822922
3,25 to 27,74.47588900324574
4,15 to 21,71.56505117707799
4,16 to 20,79.69515353123397
4,18 to 20,80.53767779197439
4,3 to 7,68.19859051364818
4,14 to 16,-110.85445803957835
4,23 to 25,-6.581944655178011
4,28 to 30,-2.009553813021139
4,11 to 23,-65.22485943116808
4,27 to 31,176.26860300083956
4,16 to 18,-90.0
4,25 to 27,77.47119229084849
5,15 to 21,22.750976342787634
5,16 to 20,22.750976342787634
5,18 to 20,25.769327624338715
5,3 to 7,161.565051177078
5,14 to 16,-150.25511870305778
5,23 to 25,-4.085616779974877
5,28 to 30,-1.0230301886678357
5,11 to 23,-63.43494882292201
5,27 to 31,178.7269699799433
5,16 to 18,-26.56505117707799
5,25 to 27,82.8749836510982
6,15 to 21,10.304846468766033
6,16 to 20,6.7098368077569335
6,18 to 20,11.976132444203355
6,3 to 7,160.01689347810003
6,14 to 16,-162.89727103094762
6,23 to 25,-2.2906100426385296
6,28 to 30,5.290081205371269
6,11 to 23,-59.981632572390915
6,27 to 31,180.0
6,16 to 18,-71.56505117707799
6,25 to 27,82.8749836510982
7,15 to 21,177.6140559696112
7,16 to 20,171.52885536698517
7,18 to 20,168.92979742206063
7,3 to 7,0.0
7,14 to 16,-14.534455080540122
7,23 to 25,-5.194428907734806
7,28 to 30,13.495733280795811
7,11 to 23,-51.14662565964667
7,27 to 31,-177.4551956201869
7,16 to 18,-116.56505117707799
7,25 to 27,87.03906386583625
8,15 to 21,168.6900675259798
8,16 to 20,165.6186054089094
8,18 to 20,163.85566121971652
8,3 to 7,-32.47119229084849
8,14 to 16,-3.8140748342903543
8,23 to 25,-6.7098368077569335
8,28 to 30,17.700427788667195
8,11 to 23,-42.18444331578877
8,27 to 31,-177.3974377975002
8,16 to 18,-135.0
8,25 to 27,90.0
9,15 to 21,-5.194428907734806
9,16 to 20,-14.036243467926479
9,18 to 20,8.13010235415598
9,3 to 7,-170.13419305691565
9,14 to 16,26.56505117707799
9,23 to 25,-8.13010235415598
9,28 to 30,27.121303404158663
9,11 to 23,-35.706691400602885
9,27 to 31,-171.46923439005187
9,16 to 18,-71.56505117707799
9,25 to 27,92.96093613416376
10,15 to 21,0.0
10,16 to 20,-18.43494882292201
10,18 to 20,18.43494882292201
10,3 to 7,-171.0273733851036
10,14 to 16,21.80140948635181
10,23 to 25,-6.34019174590991
10,28 to 30,34.87532834460218
10,11 to 23,-34.59228868750995
10,27 to 31,-162.6459753637387
10,16 to 18,-90.0
10,25 to 27,93.01278750418334
11,15 to 21,165.96375653207352
11,16 to 20,161.565051177078
11,18 to 20,116.56505117707799
11,3 to 7,-138.81407483429035
11,14 to 16,33.690067525979785
11,23 to 25,0.0
11,28 to 30,46.12330271407543
11,11 to 23,-30.379126011368342
11,27 to 31,-149.74356283647072
11,16 to 18,-108.43494882292202
11,25 to 27,94.23639479905884
12,15 to 21,108.43494882292202
12,16 to 20,108.43494882292202
12,18 to 20,90.0
12,3 to 7,-128.6598082540901
12,14 to 16,26.56505117707799
12,23 to 25,153.434948822922
12,28 to 30,63.43494882292201
12,11 to 23,-36.15818543980833
12,27 to 31,-113.96248897457819
12,16 to 18,-108.43494882292202
12,25 to 27,97.38604315126727
13,15 to 21,0.0
13,16 to 20,0.0
13,18 to 20,26.56505117707799
13,3 to 7,-160.01689347810003
13,14 to 16,38.65980825409009
13,23 to 25,180.0
13,28 to 30,75.96375653207353
13,11 to 23,-53.74616226255522
13,27 to 31,-78.69006752597979
13,16 to 18,-90.0
13,25 to 27,99.13017648227869
14,15 to 21,-69.44395478041653
14,16 to 20,-53.13010235415598
14,18 to 20,-51.34019174590991
14,3 to 7,145.4914770123316
14,14 to 16,3.8140748342903543
14,23 to 25,172.8749836510982
14,28 to 30,98.74616226255522
14,11 to 23,-58.134022306396325
14,27 to 31,-38.65980825409009
14,16 to 18,-56.309932474020215
14,25 to 27,97.25319461272534
15,15 to 21,-47.72631099390627
15,16 to 20,-47.72631099390627
15,18 to 20,-39.28940686250036
15,3 to 7,145.71312302279105
15,14 to 16,-6.34019174590991
15,23 to 25,169.21570213243743
15,28 to 30,135.0
15,11 to 23,-67.98871680208065
15,27 to 31,-12.264773727892402
15,16 to 18,-116.56505117707799
15,25 to 27,97.38604315126727
16,15 to 21,-43.53119928561418
16,16 to 20,-45.0
16,18 to 20,-38.65980825409009
16,3 to 7,136.27303002005672
16,14 to 16,-4.398705354995532
16,23 to 25,164.9315118405078
16,28 to 30,160.8209919741893
16,11 to 23,-79.31508759999728
16,27 to 31,-4.899092453787765
16,16 to 18,-108.43494882292202
16,25 to 27,97.38604315126727
17,15 to 21,-45.0
17,16 to 20,-47.290610042638534
17,18 to 20,-43.78112476486871
17,3 to 7,132.9545915111128
17,14 to 16,-4.763641690726178
17,23 to 25,167.90524292298792
17,28 to 30,168.02386755579664
17,11 to 23,-86.93351449887412
17,27 to 31,-3.7313969991604465
17,16 to 18,-90.0
17,25 to 27,98.42696902148067
18,15 to 21,-48.01278750418334
18,16 to 20,-50.01311375503581
18,18 to 20,-45.0
18,3 to 7,135.90938044919915
18,14 to 16,4.085616779974877
18,23 to 25,169.8753283446022
18,28 to 30,169.46081627137178
18,11 to 23,-95.49232455712743
18,27 to 31,-8.972626614896393
18,16 to 18,-90.0
18,25 to 27,101.513831184487
19,15 to 21,-54.16234704572171
19,16 to 20,-54.904183212973884
19,18 to 20,-50.906141113770495
19,3 to 7,128.6598082540901
19,14 to 16,12.094757077012101
19,23 to 25,169.5085229876684
19,28 to 30,171.08507304285214
19,11 to 23,-102.75753216087669
19,27 to 31,-10.304846468766033
19,16 to 18,-90.0
19,25 to 27,104.28109573597084
20,15 to 21,-51.66665989090137
20,16 to 20,-52.30575953331083
20,18 to 20,-49.635463426902646
20,3 to 7,129.20720350496785
20,14 to 16,49.398705354995535
20,23 to 25,178.09084756700364
20,28 to 30,172.99873244250466
20,11 to 23,-106.09081634885217
20,27 to 31,-12.362492415714312
20,16 to 18,-90.0
20,25 to 27,105.25511870305779
21,15 to 21,-50.33215888165956
21,16 to 20,-51.66665989090137
21,18 to 20,-49.635463426902646
21,3 to 7,128.99099404250546
21,14 to 16,9.462322208025617
21,23 to 25,-178.21008939175394
21,28 to 30,176.18592516570965
21,11 to 23,-104.85861444792467
21,27 to 31,-11.309932474020213
21,16 to 18,-90.0
21,25 to 27,108.75865034784223
22,15 to 21,-45.0
22,16 to 20,-46.43209618416465
22,18 to 20,-45.0
22,3 to 7,128.8298249049704
22,14 to 16,26.56505117707799
22,23 to 25,178.1523897340054
22,28 to 30,177.18444331578877
22,11 to 23,-104.85861444792467
22,27 to 31,-7.49585763972986
22,16 to 18,-71.56505117707799
22,25 to 27,113.74949449286676
23,15 to 21,-52.85331330197822
23,16 to 20,-53.97262661489639
23,18 to 20,-52.25319461272534
23,3 to 7,130.2363583092738
23,14 to 16,-21.80140948635181
23,23 to 25,178.09084756700364
23,28 to 30,179.0451587461278
23,11 to 23,-99.86580694308438
23,27 to 31,-2.3215305898327188
23,16 to 18,-90.0
23,25 to 27,117.5528115767178
24,15 to 21,-45.0
24,16 to 20,-47.38594403038881
24,18 to 20,-45.0
24,3 to 7,133.02506598911802
24,14 to 16,-19.98310652189998
24,23 to 25,175.76360520094119
24,28 to 30,-175.91438322002512
24,11 to 23,-93.3664606634298
24,27 to 31,8.569141879837643
24,16 to 18,-90.0
24,25 to 27,128.08877288097534
25,15 to 21,-39.80557109226519
25,16 to 20,-45.0
25,18 to 20,-36.02737338510361
25,3 to 7,144.24611274556327
25,14 to 16,-17.52556837372287
25,23 to 25,172.23483398157467
25,28 to 30,-165.6997225508144
25,11 to 23,-91.0809241866607
25,27 to 31,18.43494882292201
25,16 to 18,-116.56505117707799
25,25 to 27,136.97493401088198
26,15 to 21,-6.34019174590991
26,16 to 20,0.0
26,18 to 20,15.945395900922854
26,3 to 7,161.565051177078
26,14 to 16,-13.240519915187205
26,23 to 25,169.9920201985587
26,28 to 30,-159.3045492659367
26,11 to 23,-88.97696981133217
26,27 to 31,23.428692808745403
26,16 to 18,-90.0
26,25 to 27,141.1155035662854
27,15 to 21,18.43494882292201
27,16 to 20,26.56505117707799
27,18 to 20,38.65980825409009
27,3 to 7,164.05460409907712
27,14 to 16,-10.304846468766033
27,23 to 25,45.0
27,28 to 30,-12.094757077012101
27,11 to 23,-73.61045966596522
27,27 to 31,81.86989764584403
27,16 to 18,-116.56505117707799
27,25 to 27,99.03948280335513
28,15 to 21,26.56505117707799
28,16 to 20,20.556045219583467
28,18 to 20,36.86989764584402
28,3 to 7,180.0
28,14 to 16,0.0
28,23 to 25,18.43494882292201
28,28 to 30,-21.80140948635181
28,11 to 23,-78.90627698844216
28,27 to 31,33.690067525979785
28,16 to 18,-90.0
28,25 to 27,105.78075330951539
29,15 to 21,59.03624346792648
29,16 to 20,45.0
29,18 to 20,60.25511870305778
29,3 to 7,-165.96375653207352
29,14 to 16,10.304846468766033
29,23 to 25,0.0
29,28 to 30,52.1250163489018
29,11 to 23,-65.22485943116808
29,27 to 31,11.309932474020213
29,16 to 18,-90.0
29,25 to 27,104.30027744918559
30,15 to 21,20.556045219583467
30,16 to 20,15.945395900922854
30,18 to 20,26.56505117707799
30,3 to 7,180.0
30,14 to 16,-4.763641690726178
30,23 to 25,-26.56505117707799
30,28 to 30,123.69006752597979
30,11 to 23,-74.74488129694222
30,27 to 31,14.036243467926479
30,16 to 18,-116.56505117707799
30,25 to 27,108.10376303450663
31,3 to 7,-175.76360520094119
31,23 to 25,-14.036243467926479
31,28 to 30,0.0
31,11 to 23,-78.90627698844216
31,27 to 31,24.443954780416536
31,25 to 27,110.32313682966294
32,15 to 21,130.2363583092738
32,16 to 20,132.51044707800085
32,18 to 20,124.69515353123397
32,3 to 7,-173.29016319224309
32,14 to 16,-17.81888891452278
32,23 to 25,-11.309932474020213
32,28 to 30,-15.255118703057777
32,11 to 23,-82.0106732336031
32,27 to 31,90.0
32,16 to 18,-153.434948822922
32,25 to 27,101.88865803962798
33,15 to 21,155.77225468204585
33,16 to 20,147.52880770915152
33,18 to 20,146.72511201516508
33,3 to 7,-90.0
33,14 to 16,-30.141385552075338
33,23 to 25,-12.528807709151511
33,28 to 30,-13.495733280795811
33,11 to 23,-80.21759296819272
33,27 to 31,158.96248897457818
33,16 to 18,180.0
33,25 to 27,91.02303018866785
34,15 to 21,152.969139740157
34,16 to 20,150.64224645720873
34,18 to 20,150.12400730831058
34,3 to 7,14.036243467926479
34,14 to 16,-45.971021931079164
34,23 to 25,-5.440332031005506
34,28 to 30,-4.763641690726178
34,11 to 23,-78.69006752597979
34,27 to 31,175.42607874009914
34,16 to 18,180.0
34,25 to 27,83.77417093557423
35,15 to 21,151.55707137563664
35,16 to 20,147.77124256490143
35,18 to 20,146.6114864238885
35,3 to 7,14.931417178137554
35,14 to 16,-48.81407483429036
35,23 to 25,0.0
35,28 to 30,-5.07960786001457
35,11 to 23,-77.24246783912332
35,27 to 31,176.72951207681643
35,16 to 18,180.0
35,25 to 27,76.7594800848128
36,15 to 21,161.86191784440268
36,16 to 20,154.69862137458028
36,18 to 20,153.86899945506144
36,3 to 7,17.52556837372287
36,14 to 16,-42.436229788535
36,23 to 25,0.0
36,28 to 30,-3.4336303624505224
36,11 to 23,-74.19748604606448
36,27 to 31,178.60281897270363
36,16 to 18,180.0
36,25 to 27,74.9315118405078
37,15 to 21,162.42874122167757
37,16 to 20,157.03622694014547
37,18 to 20,155.48035731180926
37,3 to 7,19.798876354524932
37,14 to 16,-46.73570458892839
37,23 to 25,-2.2025981617658053
37,28 to 30,-3.1798301198642345
37,11 to 23,-71.56505117707799
37,27 to 31,178.7269699799433
37,16 to 18,-153.434948822922
37,25 to 27,73.90918365114783
38,15 to 21,164.82708465447473
38,16 to 20,161.28826212490026
38,18 to 20,159.86369657175186
38,3 to 7,21.037511025421818
38,14 to 16,-46.8476102659946
38,23 to 25,0.0
38,28 to 30,2.1210963966614536
38,11 to 23,-66.5014343240479
38,27 to 31,178.75463573323165
38,16 to 18,-153.434948822922
38,25 to 27,78.05582281155367
39,15 to 21,161.565051177078
39,16 to 20,160.61548432064217
39,18 to 20,158.74949449286677
39,3 to 7,17.744671625056935
39,14 to 16,-49.398705354995535
39,23 to 25,2.3859440303888126
39,28 to 30,7.666804261814177
39,11 to 23,-60.70863782901574
39,27 to 31,-177.6140559696112
39,16 to 18,-90.0
39,25 to 27,81.2538377374448
40,15 to 21,163.3007557660064
40,16 to 20,159.22774531795417
40,18 to 20,156.5713071912546
40,3 to 7,7.765166018425333
40,14 to 16,-81.86989764584403
40,23 to 25,-2.8624052261117474
40,28 to 30,11.944177188446332
40,11 to 23,-50.527540151656176
40,27 to 31,-177.6140559696112
40,16 to 18,-63.43494882292201
40,25 to 27,84.70991879462873
41,15 to 21,159.44395478041653
41,16 to 20,160.11483488614456
41,18 to 20,157.1094483437517
41,3 to 7,-8.74616226255521
41,14 to 16,-32.005383208083494
41,23 to 25,-4.085616779974877
41,28 to 30,22.03622694014545
41,11 to 23,-44.028978068920836
41,27 to 31,-168.11134196037204
41,16 to 18,-135.0
41,25 to 27,86.82016988013577
42,15 to 21,15.945395900922854
42,16 to 20,8.74616226255521
42,18 to 20,15.945395900922854
42,3 to 7,174.5596679689945
42,14 to 16,-20.556045219583467
42,23 to 25,-9.462322208025617
42,28 to 30,30.46554491945988
42,11 to 23,-36.02737338510361
42,27 to 31,-156.80140948635182
42,16 to 18,-116.56505117707799
42,25 to 27,91.04162667600998
