Frame,Joint,Angle (Degrees)
11,3 to 7,-29.054604099077146
11,14 to 16,-14.036243467926479
11,23 to 25,-14.036243467926479
11,28 to 30,0.0
11,11 to 23,-74.8459319496874
11,27 to 31,49.398705354995535
11,16 to 18,-153.434948822922
11,25 to 27,107.10272896905236
12,15 to 21,166.4295656148385
12,16 to 20,163.92642583525364
12,18 to 20,163.66395711028153
12,3 to 7,-8.530765609948133
12,14 to 16,-16.14433878028348
12,23 to 25,-11.309932474020213
12,28 to 30,0.0
12,11 to 23,-73.90918365114783
12,27 to 31,150.94539590092285
12,16 to 18,180.0
12,25 to 27,96.11550356628541
13,15 to 21,165.96375653207352
13,16 to 20,163.46516214265486
13,18 to 20,162.96223220437437
13,3 to 7,-2.1210963966614536
13,14 to 16,-23.55226367289465
13,23 to 25,-13.240519915187205
13,28 to 30,-1.8476102659945959
13,11 to 23,-71.89623696549337
13,27 to 31,162.47443162627712
13,16 to 18,180.0
13,25 to 27,90.0
14,15 to 21,164.74488129694222
14,16 to 20,163.14160123226173
14,18 to 20,162.6459753637387
14,3 to 7,8.13010235415598
14,14 to 16,-28.30075576600638
14,23 to 25,-8.972626614896393
14,28 to 30,0.0
14,11 to 23,-70.20112364547508
14,27 to 31,174.28940686250036
14,16 to 18,180.0
14,25 to 27,81.57303097851933
15,15 to 21,163.83550084774308
15,16 to 20,163.07248693585296
15,18 to 20,162.59729586864373
15,3 to 7,15.42216131873867
15,14 to 16,-32.38067770656923
15,23 to 25,-2.7263109939062655
15,28 to 30,-1.169139327907419
15,11 to 23,-68.80594351845772
15,27 to 31,175.6012946450045
15,16 to 18,180.0
15,25 to 27,74.35775354279127
16,15 to 21,167.38067770656923
16,16 to 20,165.37912601136836
16,18 to 20,164.1676133795778
16,3 to 7,18.43494882292201
16,14 to 16,-35.09581678702612
16,23 to 25,-2.3859440303888126
16,28 to 30,0.0
16,11 to 23,-66.37062226934319
16,27 to 31,177.3974377975002
16,16 to 18,-153.434948822922
16,25 to 27,74.35775354279127
17,15 to 21,168.6900675259798
17,16 to 20,166.349580865243
17,18 to 20,166.15930450834438
17,3 to 7,18.43494882292201
17,14 to 16,-38.65980825409009
17,23 to 25,-6.84277341263094
17,28 to 30,0.0
17,11 to 23,-61.85839876773828
17,27 to 31,176.26860300083956
17,16 to 18,180.0
17,25 to 27,76.23921488820876
18,15 to 21,170.39479584498707
18,16 to 20,168.02386755579664
18,18 to 20,166.80938928779315
18,3 to 7,22.109448343751673
18,14 to 16,-36.32682595212023
18,23 to 25,-4.763641690726178
18,28 to 30,3.23970029610213
18,11 to 23,-57.724355685422374
18,27 to 31,176.34777721969368
18,16 to 18,-153.434948822922
18,25 to 27,79.38034472384487
19,15 to 21,170.39479584498707
19,16 to 20,168.6900675259798
19,18 to 20,167.6609127216738
19,3 to 7,14.931417178137554
19,14 to 16,-29.931511840507792
19,23 to 25,-9.462322208025617
19,28 to 30,5.389311759973409
19,11 to 23,-51.54629078329403
19,27 to 31,176.26860300083956
19,16 to 18,-135.0
19,25 to 27,85.42607874009914
20,15 to 21,174.98688624496418
20,16 to 20,172.99873244250466
20,18 to 20,171.86989764584402
20,3 to 7,12.094757077012101
20,14 to 16,-18.43494882292201
20,23 to 25,-12.528807709151511
20,28 to 30,15.780753309515392
20,11 to 23,-38.65980825409009
20,27 to 31,180.0
20,16 to 18,-135.0
20,25 to 27,88.89829388479363
21,15 to 21,180.0
21,16 to 20,178.8542371618249
21,18 to 20,176.49646835521557
21,3 to 7,12.804266065286752
21,14 to 16,-8.74616226255521
21,23 to 25,-15.945395900922854
21,28 to 30,25.407718108948472
21,11 to 23,-33.690067525979785
21,27 to 31,-170.78897345918335
21,16 to 18,-116.56505117707799
21,25 to 27,93.0664855011259
22,15 to 21,-175.71084667118097
22,16 to 20,-178.56790381583536
22,18 to 20,178.49256424122504
22,3 to 7,-5.710593137499642
22,14 to 16,14.036243467926479
22,23 to 25,-18.43494882292201
22,28 to 30,51.34019174590991
22,11 to 23,-68.45902408146156
22,27 to 31,0.0
22,16 to 18,-135.0
22,25 to 27,102.90740867126584
23,15 to 21,-135.0
23,16 to 20,-90.0
23,18 to 20,68.19859051364818
23,3 to 7,-155.22485943116808
23,14 to 16,36.86989764584402
23,23 to 25,18.43494882292201
23,28 to 30,42.13759477388825
23,11 to 23,-51.34019174590991
23,27 to 31,-119.74488129694222
23,16 to 18,-108.43494882292202
23,25 to 27,98.74616226255522
24,15 to 21,172.8749836510982
24,16 to 20,161.565051177078
24,18 to 20,135.0
24,3 to 7,-68.19859051364818
24,14 to 16,26.56505117707799
24,23 to 25,90.0
24,28 to 30,63.43494882292201
24,11 to 23,-70.25316339457389
24,27 to 31,-40.60129464500447
24,16 to 18,-116.56505117707799
24,25 to 27,99.8193006387579
25,15 to 21,14.036243467926479
25,16 to 20,14.036243467926479
25,18 to 20,23.962488974578186
25,3 to 7,180.0
25,14 to 16,11.309932474020213
25,23 to 25,180.0
25,28 to 30,60.94539590092286
25,11 to 23,-61.69924423399363
25,27 to 31,-75.96375653207353
25,16 to 18,-116.56505117707799
25,25 to 27,98.58362148011395
26,15 to 21,-63.43494882292201
26,16 to 20,-26.56505117707799
26,18 to 20,0.0
26,3 to 7,129.8055710922652
26,14 to 16,38.65980825409009
26,23 to 25,171.86989764584402
26,28 to 30,102.52880770915151
26,11 to 23,-66.644435140714
26,27 to 31,-24.77514056883192
26,16 to 18,-90.0
26,25 to 27,97.25319461272534
27,15 to 21,-18.43494882292201
27,16 to 20,-12.528807709151511
27,18 to 20,0.0
27,3 to 7,171.2538377374448
27,14 to 16,35.53767779197438
27,23 to 25,169.38034472384487
27,28 to 30,135.0
27,11 to 23,-73.61045966596522
27,27 to 31,-14.036243467926479
27,16 to 18,-45.0
27,25 to 27,96.11550356628541
28,15 to 21,-21.25050550713324
28,16 to 20,-23.962488974578186
28,18 to 20,-15.524110996754258
28,3 to 7,167.19573393471325
28,14 to 16,39.80557109226519
28,23 to 25,168.6900675259798
28,28 to 30,161.565051177078
28,11 to 23,-84.8055710922652
28,27 to 31,-9.727578551401603
28,16 to 18,-90.0
28,25 to 27,99.95062668795161
29,15 to 21,-30.141385552075338
29,16 to 20,-31.504266719204193
29,18 to 20,-29.74488129694222
29,3 to 7,156.03751102542182
29,14 to 16,97.1250163489018
29,23 to 25,163.73979529168807
29,28 to 30,167.47119229084848
29,11 to 23,-93.1221304621157
29,27 to 31,-12.407418527400745
29,16 to 18,-45.0
29,25 to 27,100.30484646876603
30,15 to 21,-32.66091272167381
30,16 to 20,-35.39479584498706
30,18 to 20,-33.690067525979785
30,3 to 7,144.46232220802563
30,14 to 16,126.86989764584402
30,23 to 25,167.0053832080835
30,28 to 30,172.23483398157467
30,11 to 23,-98.13010235415598
30,27 to 31,-11.842076115327766
30,16 to 18,-56.309932474020215
30,25 to 27,103.06931789628217
31,15 to 21,-33.146995832256
31,16 to 20,-35.3112134396332
31,18 to 20,-34.249033006811956
31,3 to 7,142.59464336859145
31,14 to 16,138.01278750418336
31,23 to 25,171.2538377374448
31,28 to 30,173.54118362128133
31,11 to 23,-106.7983717813053
31,27 to 31,-13.109208198154292
31,16 to 18,-63.43494882292201
31,25 to 27,105.25511870305779
32,15 to 21,-35.3112134396332
32,16 to 20,-41.37851529588266
32,18 to 20,-39.66784111834045
32,3 to 7,138.3664606634298
32,14 to 16,116.56505117707799
32,23 to 25,177.7974018382342
32,28 to 30,174.98688624496418
32,11 to 23,-107.10272896905236
32,27 to 31,-12.200468727380784
32,16 to 18,-71.56505117707799
32,25 to 27,109.38451567935783
33,15 to 21,-38.95590783775889
33,16 to 20,-41.710757321508176
33,18 to 20,-41.46770541610911
33,3 to 7,134.23610153907
33,14 to 16,143.13010235415598
33,23 to 25,180.0
33,28 to 30,178.05851360908562
33,11 to 23,-103.2405199151872
33,27 to 31,-9.833563964207116
33,16 to 18,-45.0
33,25 to 27,112.2034785320574
34,15 to 21,-40.17923392190735
34,16 to 20,-43.025065989118026
34,18 to 20,-41.5526131481348
34,3 to 7,129.66784111834045
34,14 to 16,90.0
34,23 to 25,178.09084756700364
34,28 to 30,-178.02506598911802
34,11 to 23,-101.09372301155786
34,27 to 31,-1.5911402711945872
34,16 to 18,-71.56505117707799
34,25 to 27,116.02959219151346
35,15 to 21,-41.98721249581666
35,16 to 20,-45.0
35,18 to 20,-43.15238973400541
35,3 to 7,129.66784111834045
35,14 to 16,138.81407483429035
35,23 to 25,168.6900675259798
35,28 to 30,-176.698134325565
35,11 to 23,-95.29008120537127
35,27 to 31,6.7098368077569335
35,16 to 18,-75.96375653207353
35,25 to 27,125.53767779197437
36,15 to 21,-53.47114463301483
36,16 to 20,-59.03624346792648
36,18 to 20,-55.84030545433057
36,3 to 7,129.20720350496785
36,14 to 16,-22.833654177917545
36,23 to 25,165.25643716352928
36,28 to 30,-170.53767779197437
36,11 to 23,-92.08256527973089
36,27 to 31,13.815025341261611
36,16 to 18,-116.56505117707799
36,25 to 27,133.09084756700364
37,15 to 21,-50.826342029555775
37,16 to 20,-51.84277341263094
37,18 to 20,-49.76364169072618
37,3 to 7,130.6012946450045
37,14 to 16,-33.690067525979785
37,23 to 25,158.19859051364818
37,28 to 30,-161.565051177078
37,11 to 23,-85.76360520094116
37,27 to 31,25.60218755144178
37,16 to 18,-90.0
37,25 to 27,141.76617482255307
38,15 to 21,-43.78112476486871
38,16 to 20,-42.510447078000844
38,18 to 20,-39.80557109226519
38,3 to 7,136.97493401088198
38,14 to 16,-45.0
38,23 to 25,63.43494882292201
38,28 to 30,15.255118703057777
38,11 to 23,-64.02560603756868
38,27 to 31,131.18592516570965
38,16 to 18,-90.0
38,25 to 27,99.68878656036681
39,15 to 21,-45.0
39,16 to 20,-36.86989764584402
39,18 to 20,-26.56505117707799
39,3 to 7,143.47114463301483
39,14 to 16,-34.824489156956794
39,23 to 25,63.43494882292201
39,28 to 30,38.29016319224307
39,11 to 23,-42.797401838234194
39,27 to 31,-151.92751306414706
39,16 to 18,180.0
39,25 to 27,93.43363036245051
40,15 to 21,-20.556045219583467
40,16 to 20,-29.74488129694222
40,18 to 20,-20.556045219583467
40,3 to 7,146.88865803962798
40,14 to 16,-30.46554491945988
40,23 to 25,90.0
40,28 to 30,49.398705354995535
40,11 to 23,-45.0
40,27 to 31,18.43494882292201
40,16 to 18,-135.0
40,25 to 27,110.09523119190482
41,15 to 21,9.462322208025617
41,16 to 20,4.763641690726178
41,18 to 20,14.036243467926479
41,3 to 7,158.74949449286677
41,14 to 16,-45.0
41,23 to 25,90.0
41,28 to 30,-168.6900675259798
41,11 to 23,-71.17528998175993
41,27 to 31,40.60129464500447
41,16 to 18,-90.0
41,25 to 27,127.74680538727468
42,15 to 21,-3.8140748342903543
42,16 to 20,-8.13010235415598
42,18 to 20,4.085616779974877
42,3 to 7,166.75948008481282
42,14 to 16,0.0
42,23 to 25,-7.125016348901798
42,28 to 30,-90.0
42,11 to 23,-75.06858282186245
42,27 to 31,45.0
42,16 to 18,-90.0
42,25 to 27,120.7354877019201
43,15 to 21,-9.462322208025617
43,16 to 20,-18.43494882292201
43,18 to 20,0.0
43,3 to 7,162.34987578006988
43,14 to 16,-14.931417178137554
43,23 to 25,-26.56505117707799
43,28 to 30,-108.43494882292202
43,11 to 23,-75.37912601136834
43,27 to 31,19.65382405805331
43,16 to 18,-116.56505117707799
43,25 to 27,108.06047193619918
44,15 to 21,0.0
44,16 to 20,-25.016893478100023
44,18 to 20,-14.931417178137554
44,3 to 7,155.77225468204585
44,14 to 16,-8.13010235415598
44,23 to 25,-71.56505117707799
44,28 to 30,-23.19859051364819
44,11 to 23,-75.69972255081441
44,27 to 31,23.19859051364819
44,16 to 18,-90.0
44,25 to 27,97.66680426181418
45,15 to 21,-5.194428907734806
45,16 to 20,-36.02737338510361
45,18 to 20,-24.443954780416536
45,3 to 7,153.434948822922
45,14 to 16,-30.96375653207352
45,23 to 25,-11.309932474020213
45,28 to 30,-8.426969021480673
45,11 to 23,-81.2538377374448
45,27 to 31,171.0273733851036
45,16 to 18,-90.0
45,25 to 27,90.0
46,15 to 21,-28.30075576600638
46,16 to 20,-43.15238973400541
46,18 to 20,-37.40535663140856
46,3 to 7,145.1755108430432
46,14 to 16,-45.0
46,23 to 25,-10.304846468766033
46,28 to 30,-6.34019174590991
46,11 to 23,-79.11447294534128
46,27 to 31,176.18592516570965
46,16 to 18,-116.56505117707799
46,25 to 27,83.77417093557423
47,18 to 20,108.43494882292202
47,3 to 7,-146.30993247402023
47,23 to 25,-4.763641690726178
47,28 to 30,-2.5448043798130953
47,11 to 23,-78.27488798483493
47,27 to 31,180.0
47,25 to 27,76.70142966950571
48,15 to 21,146.30993247402023
48,16 to 20,144.46232220802563
48,18 to 20,139.7636416907262
48,3 to 7,14.036243467926479
48,14 to 16,-61.38954033403479
48,23 to 25,2.2025981617658053
48,28 to 30,-2.1610794882263713
48,11 to 23,-74.64986350757557
48,27 to 31,-177.56335175318986
48,16 to 18,-135.0
48,25 to 27,72.89727103094764
49,15 to 21,150.64224645720873
49,16 to 20,146.30993247402023
49,18 to 20,143.74616226255523
49,3 to 7,15.524110996754258
49,14 to 16,-119.74488129694222
49,23 to 25,2.2025981617658053
49,28 to 30,-1.0609116902642277
49,11 to 23,-71.91655461695134
49,27 to 31,-176.42366562500266
49,16 to 18,-90.0
49,25 to 27,73.90918365114783
50,15 to 21,151.92751306414706
50,16 to 20,150.25511870305778
50,18 to 20,144.46232220802563
50,3 to 7,10.304846468766033
50,14 to 16,-127.56859202882748
50,23 to 25,2.2906100426385296
50,28 to 30,-1.1017061152063747
50,11 to 23,-74.05460409907715
50,27 to 31,-177.51044707800085
50,16 to 18,-90.0
50,25 to 27,76.7594800848128
51,15 to 21,146.30993247402023
51,16 to 20,139.39870535499554
51,18 to 20,153.434948822922
51,3 to 7,15.945395900922854
51,14 to 16,-146.30993247402023
51,23 to 25,-4.085616779974877
51,28 to 30,1.0609116902642277
51,11 to 23,-67.38013505195957
51,27 to 31,178.8308606720926
51,16 to 18,63.43494882292201
51,25 to 27,80.1806993612421
52,15 to 21,116.56505117707799
52,16 to 20,116.56505117707799
52,18 to 20,126.86989764584402
52,3 to 7,16.69924423399362
52,14 to 16,-153.434948822922
52,23 to 25,-4.573921259900861
52,28 to 30,7.815293546766876
52,11 to 23,-58.134022306396325
52,27 to 31,-178.7811247648687
52,16 to 18,90.0
52,25 to 27,84.61068824002659
53,15 to 21,14.036243467926479
53,16 to 20,7.125016348901798
53,18 to 20,11.309932474020213
53,3 to 7,56.309932474020215
53,14 to 16,-168.6900675259798
53,23 to 25,-5.710593137499642
53,28 to 30,14.322719978203553
53,11 to 23,-52.25319461272534
53,27 to 31,-176.0090869015702
53,16 to 18,-45.0
53,25 to 27,85.84035770628736
54,15 to 21,0.0
54,16 to 20,0.0
54,18 to 20,6.7098368077569335
54,3 to 7,160.3461759419467
54,14 to 16,-164.05460409907712
54,23 to 25,-11.309932474020213
54,28 to 30,24.22774531795417
54,11 to 23,-43.87669728592458
54,27 to 31,-172.09283729704154
54,16 to 18,-90.0
54,25 to 27,90.0
55,15 to 21,-61.38954033403479
55,16 to 20,-65.22485943116808
55,18 to 20,-57.52880770915151
55,3 to 7,130.6012946450045
55,14 to 16,0.0
55,23 to 25,-11.309932474020213
55,28 to 30,36.86989764584402
55,11 to 23,-36.52885536698517
55,27 to 31,-150.25511870305778
55,16 to 18,-116.56505117707799
55,25 to 27,92.04540848888723
56,15 to 21,-59.743562836470744
56,16 to 20,-60.25511870305778
56,18 to 20,-48.01278750418334
56,3 to 7,120.96375653207352
56,14 to 16,90.0
56,23 to 25,-45.0
56,28 to 30,42.510447078000844
56,11 to 23,-68.68208772453845
56,27 to 31,-94.39870535499554
56,16 to 18,-104.03624346792648
56,25 to 27,95.1944289077348
57,3 to 7,128.6598082540901
57,23 to 25,0.0
57,28 to 30,50.19442890773481
57,11 to 23,-56.72511201516508
57,27 to 31,-107.35402463626133
57,25 to 27,97.1250163489018
58,3 to 7,153.434948822922
58,23 to 25,0.0
58,28 to 30,84.28940686250037
58,11 to 23,-76.55138494831348
58,27 to 31,-33.690067525979785
58,25 to 27,101.72511201516508
59,3 to 7,174.8055710922652
59,23 to 25,0.0
59,28 to 30,90.0
59,11 to 23,-78.46537934635528
59,27 to 31,-28.30075576600638
59,25 to 27,103.53585636913425
60,3 to 7,177.70938995736148
60,23 to 25,164.74488129694222
60,28 to 30,151.3895403340348
60,11 to 23,-78.90627698844216
60,27 to 31,-17.650124219930124
60,25 to 27,99.29330859939712
61,3 to 7,-177.70938995736148
61,23 to 25,149.03624346792648
61,28 to 30,154.65382405805332
61,11 to 23,-86.82016988013577
61,27 to 31,-14.470294100065887
61,25 to 27,101.1130405359483
62,15 to 21,-26.095424157388344
62,16 to 20,-28.85566121971652
62,18 to 20,-26.56505117707799
62,3 to 7,160.70995378081125
62,14 to 16,126.86989764584402
62,23 to 25,-18.43494882292201
62,28 to 30,-11.768288932020644
62,11 to 23,-77.9052429229879
62,27 to 31,-111.80140948635182
62,16 to 18,-116.56505117707799
62,25 to 27,87.13759477388825
63,15 to 21,-25.463345061871614
63,16 to 20,-26.927677851040503
63,18 to 20,-25.463345061871614
63,3 to 7,155.92450174492117
63,14 to 16,143.74616226255523
63,23 to 25,162.6459753637387
63,28 to 30,175.0302592718897
63,11 to 23,-103.78159723565363
63,27 to 31,-24.567171320601314
63,16 to 18,-90.0
63,25 to 27,85.76360520094116
64,15 to 21,-25.20112364547507
64,16 to 20,-27.235146699302526
64,18 to 20,-26.22196677755446
64,3 to 7,145.4914770123316
64,14 to 16,180.0
64,23 to 25,-7.125016348901798
64,28 to 30,-10.619655276155134
64,11 to 23,-85.23635830927383
64,27 to 31,180.0
64,16 to 18,-63.43494882292201
64,25 to 27,70.49755149333778
65,15 to 21,-28.779806304397212
65,16 to 20,-31.200514603980633
65,18 to 20,-30.358115458766633
65,3 to 7,137.48955292199918
65,14 to 16,-171.86989764584402
65,23 to 25,176.82016988013575
65,28 to 30,178.66778014613035
65,11 to 23,-110.69545073406329
65,27 to 31,-13.799485396019369
65,16 to 18,-63.43494882292201
65,25 to 27,105.46121774044191
66,15 to 21,-31.787253121664758
66,16 to 20,-33.87853980510965
66,18 to 20,-33.11134196037203
66,3 to 7,136.27303002005672
66,14 to 16,180.0
66,23 to 25,177.51044707800085
66,28 to 30,178.8542371618249
66,11 to 23,-104.85861444792467
66,27 to 31,-9.605204155012947
66,16 to 18,-63.43494882292201
66,25 to 27,112.01128319791937
67,15 to 21,-33.11134196037203
67,16 to 20,-35.21759296819271
67,18 to 20,-34.47221388003645
67,3 to 7,133.1118119932591
67,14 to 16,-177.3974377975002
67,23 to 25,177.51044707800085
67,28 to 30,180.0
67,11 to 23,-101.53462065364472
67,27 to 31,-4.398705354995532
67,16 to 18,-63.43494882292201
67,25 to 27,116.56505117707799
68,15 to 21,-33.08485292873498
68,16 to 20,-35.28674897505972
68,18 to 20,-35.1120111844222
68,3 to 7,132.3974377975002
68,14 to 16,-177.3974377975002
68,23 to 25,174.28940686250036
68,28 to 30,-174.28940686250036
68,11 to 23,-99.46232220802563
68,27 to 31,6.14662565964667
68,16 to 18,-45.0
68,25 to 27,127.40535663140857
69,15 to 21,-33.25436657471205
69,16 to 20,-36.25383773744479
69,18 to 20,-35.445710327598235
69,3 to 7,135.70731936854426
69,14 to 16,164.47588900324575
69,23 to 25,135.0
69,28 to 30,-170.53767779197437
69,11 to 23,-88.78112476486871
69,27 to 31,9.865806943084367
69,16 to 18,-63.43494882292201
69,25 to 27,108.8860873697093
70,15 to 21,-39.053136946026505
70,16 to 20,-40.87240829748828
70,18 to 20,-40.135485562239474
70,3 to 7,135.74405920288874
70,14 to 16,150.25511870305778
70,23 to 25,170.53767779197437
70,28 to 30,-156.1940564815423
70,11 to 23,-91.10170611520638
70,27 to 31,15.642246457208728
70,16 to 18,-63.43494882292201
70,25 to 27,129.8055710922652
71,15 to 21,-36.46923439005187
71,16 to 20,-38.50065372034543
71,18 to 20,-36.02737338510361
71,3 to 7,142.35237935989238
71,14 to 16,131.98721249581666
71,23 to 25,45.0
71,28 to 30,-9.462322208025617
71,11 to 23,-80.13419305691563
71,27 to 31,171.86989764584402
71,16 to 18,-90.0
71,25 to 27,91.2188752351313
72,15 to 21,-28.072486935852957
72,16 to 20,-30.018367427609085
72,18 to 20,-27.59729586864372
72,3 to 7,149.53445508054014
72,14 to 16,147.2647737278924
72,23 to 25,0.0
72,28 to 30,45.0
72,11 to 23,-48.50353164478446
72,27 to 31,-146.30993247402023
72,16 to 18,-71.56505117707799
72,25 to 27,93.43363036245051
73,15 to 21,-22.98871680208064
73,16 to 20,-22.750976342787634
73,18 to 20,-19.536654938128386
73,3 to 7,155.85445803957836
73,14 to 16,153.434948822922
73,23 to 25,180.0
73,28 to 30,-127.40535663140857
73,11 to 23,-78.92979742206063
73,27 to 31,48.01278750418334
73,16 to 18,-90.0
73,25 to 27,135.0
74,15 to 21,-20.136303428248137
74,16 to 20,-17.241459398939973
74,18 to 20,-14.036243467926479
74,3 to 7,163.73979529168807
74,14 to 16,158.19859051364818
74,23 to 25,-18.43494882292201
74,28 to 30,-122.7352262721076
74,11 to 23,-82.72499504211075
74,27 to 31,50.19442890773481
74,16 to 18,-63.43494882292201
74,25 to 27,125.53767779197437
75,15 to 21,-8.74616226255521
75,16 to 20,-8.74616226255521
75,18 to 20,0.0
75,3 to 7,170.53767779197437
75,14 to 16,146.30993247402023
75,23 to 25,-14.036243467926479
75,28 to 30,-84.8055710922652
75,11 to 23,-83.01894259317021
75,27 to 31,62.35402463626132
75,16 to 18,-90.0
75,25 to 27,116.56505117707799
76,15 to 21,-14.036243467926479
76,16 to 20,-14.036243467926479
76,18 to 20,7.125016348901798
76,3 to 7,156.80140948635182
76,14 to 16,146.30993247402023
76,23 to 25,-14.036243467926479
76,28 to 30,-56.309932474020215
76,11 to 23,-84.17365797044422
76,27 to 31,68.96248897457819
76,16 to 18,-90.0
76,25 to 27,109.6538240580533
77,15 to 21,-21.80140948635181
77,16 to 20,-26.56505117707799
77,18 to 20,-11.309932474020213
77,3 to 7,160.3461759419467
77,14 to 16,143.13010235415598
77,23 to 25,-12.264773727892402
77,28 to 30,-20.854458039578347
77,11 to 23,-83.29016319224307
77,27 to 31,135.0
77,16 to 18,-90.0
77,25 to 27,101.53462065364472
