Frame,Joint,X,Y
36,0,60,105
36,1,60,99
36,2,60,98
36,3,59,98
36,4,59,98
36,5,59,98
36,6,58,97
36,7,55,97
36,8,53,96
36,9,58,109
36,10,57,109
36,11,48,123
36,12,42,121
36,14,44,168
36,16,48,213
36,18,48,226
36,20,50,226
36,22,50,222
36,23,50,203
36,24,48,204
36,25,59,257
36,26,57,259
36,27,58,315
36,28,56,321
36,29,53,326
36,30,53,332
36,31,69,325
36,32,70,328
37,0,61,104
37,1,61,99
37,2,61,98
37,3,60,98
37,4,60,98
37,5,60,98
37,6,59,97
37,7,56,97
37,8,54,96
37,9,59,109
37,10,59,109
37,11,48,124
37,12,43,122
37,14,45,170
37,16,50,214
37,18,50,227
37,20,53,227
37,22,53,223
37,23,52,204
37,24,50,206
37,25,60,258
37,26,61,262
37,27,60,315
37,28,62,321
37,29,58,326
37,30,60,332
37,31,74,325
37,32,79,329
38,0,63,105
38,1,63,99
38,2,63,99
38,3,63,98
38,4,63,98
38,5,62,98
38,6,61,97
38,7,58,97
38,8,56,96
38,9,61,109
38,10,60,109
38,11,49,124
38,12,44,125
38,14,46,174
38,16,53,216
38,18,54,227
38,20,57,227
38,22,56,223
38,23,53,208
38,24,51,210
38,25,61,259
38,26,64,266
38,27,62,316
38,28,70,322
38,29,59,326
38,30,66,333
38,31,75,323
38,32,87,329
39,0,66,105
39,1,66,100
39,2,65,99
39,3,65,99
39,4,65,99
39,5,65,99
39,6,64,98
39,7,61,97
39,8,59,97
39,9,63,110
39,10,63,109
39,11,50,125
39,12,45,125
39,14,47,175
39,16,56,216
39,18,56,227
39,20,59,227
39,22,59,223
39,23,54,209
39,24,52,211
39,25,63,260
39,26,65,266
39,27,66,318
39,28,77,322
39,29,64,326
39,30,75,333
39,31,80,321
39,32,92,327
40,0,68,107
40,1,68,101
40,2,68,101
40,3,68,100
40,4,68,100
40,5,67,100
40,6,67,99
40,7,64,99
40,8,62,98
40,9,66,111
40,10,65,111
40,11,54,126
40,12,47,125
40,14,48,175
40,16,57,216
40,18,58,227
40,20,61,226
40,22,60,222
40,23,56,210
40,24,52,211
40,25,64,261
40,26,67,266
40,27,66,318
40,28,81,322
40,29,64,327
40,30,80,333
40,31,79,321
40,32,96,326
41,0,71,108
41,1,71,102
41,2,71,101
41,3,70,101
41,4,70,101
41,5,69,101
41,6,69,100
41,7,66,100
41,8,64,98
41,9,68,112
41,10,68,112
41,11,57,127
41,12,49,125
41,14,52,175
41,16,61,216
41,18,62,227
41,20,64,226
41,22,64,222
41,23,58,211
41,24,53,212
41,25,70,263
41,26,69,266
41,27,80,318
41,28,82,321
41,29,78,330
41,30,81,333
41,31,95,323
41,32,98,326
42,0,73,107
42,1,73,102
42,2,73,101
42,3,73,101
42,4,72,101
42,5,72,100
42,6,71,100
42,7,69,100
42,8,66,98
42,9,70,112
42,10,70,111
42,11,61,127
42,12,50,125
42,14,53,173
42,16,62,216
42,18,63,227
42,20,65,226
42,22,65,221
42,23,62,211
42,24,56,211
42,25,72,263
42,26,69,266
42,27,81,318
42,28,82,320
42,29,79,330
42,30,79,332
42,31,98,327
42,32,98,328
43,0,75,107
43,1,76,102
43,2,76,101
43,3,75,101
43,4,75,101
43,5,74,100
43,6,74,100
43,7,71,100
43,8,69,98
43,9,73,112
43,10,72,111
43,11,65,127
43,12,53,124
43,14,56,171
43,16,64,214
43,18,65,226
43,20,67,224
43,22,67,220
43,23,66,208
43,24,59,208
43,25,76,260
43,26,71,261
43,27,82,317
43,28,82,318
43,29,79,328
43,30,80,330
43,31,96,327
43,32,96,328
44,0,77,107
44,1,78,101
44,2,77,101
44,3,77,101
44,4,77,101
44,5,76,100
44,6,76,100
44,7,73,100
44,8,71,98
44,9,75,112
44,10,74,111
44,11,66,127
44,12,56,123
44,14,59,170
44,16,65,214
44,18,67,225
44,20,68,224
44,22,68,220
44,23,69,207
44,24,63,207
44,25,78,262
44,26,75,261
44,27,82,320
